month,Group_1,Group_2,Group_3,Group_4,Group_5
2020-04,0.005307130540228917,0.013092720235324476,0.017342463173129565,0.034103550784883,0.025138300319787723
2020-05,0.03150339477571715,0.03161437527860778,0.03418100297102399,0.03398721471851676,0.03756321265169748
2020-06,0.08007876883417138,0.07519505344620196,0.06654821481216672,0.06277356477087845,0.06439427744836437
2020-07,0.1168086104724431,0.14347750963035807,0.14237951715860586,0.13916285177692955,0.14364235111681692
2020-08,0.0033488293613720115,0.028504218617984096,0.029383880458816826,0.03164310532864853,0.036331116464559436
2020-09,-0.050564488842240955,-0.055417955571187755,-0.053044290216505995,-0.05542492744286746,-0.05859108888871374
2020-10,0.005669791234001411,-0.02277067886357843,-0.004219112611830536,-0.01662701059930775,-0.020560765873065056
2020-11,-0.001348893069379894,0.03884466417218772,0.03256580113726335,0.034312571605856185,0.025458827608617878
2020-12,-0.03703288861273633,-0.03535706488916535,-0.029516979434072173,-0.035632981510441246,-0.03709228292258835
2021-01,-0.10695512062773205,-0.07652362955927854,-0.06499144387091545,-0.06043549723926123,-0.05157693025177478
2021-02,0.031160628087525954,0.03880360824429107,0.0457587540353125,0.04798742722769597,0.035004613755010426
2021-03,-0.004849040320238246,0.005611192804453054,0.016622795779750555,0.019788433085923693,0.02385233252686547
2021-04,-0.0033052590880327153,-0.0025876824692795753,0.014428720184096187,0.010117137116118162,0.018598766687261584
2021-05,0.09859205611445808,0.07391269768040308,0.05654210690802193,0.0544814515195994,0.04173407909191646
2021-06,0.022350473482153382,0.03978607727562975,0.04257658694286044,0.034700618854501125,0.04363145261105299
2021-07,-0.00039778360542468816,-0.00557405789833752,0.005802489165569069,0.00148900640948286,-0.010215595977297716
2021-08,0.05731247707029849,0.07562482129305483,0.068922886604697,0.06478363861999907,0.06499088860914033
2021-09,-0.04016664093223523,-0.001223810870419467,-0.0010248739693195928,0.0005207330876828274,-0.011151292484408422
2021-10,-0.04057785464898929,-0.032488359629991415,-0.026890787650435878,-0.030979578197986912,-0.02292170549263971
2021-11,0.116867342124299,0.08604881979377142,0.11188800699870112,0.11584903528380508,0.11959092006635313
2021-12,0.005493647237753596,0.03154404677453335,0.045622840244132094,0.04922704787607657,0.030049527629840145
2022-01,-0.1167268927200768,-0.08804097635439025,-0.0685636589488448,-0.07603452485469918,-0.07538501335035211
2022-02,0.04505488762569312,0.03714869714646612,0.0312280086659515,0.03153919426291049,0.03277578837518854
2022-03,-0.04680815240747039,-0.06607063925711455,-0.0680921871397404,-0.061007988493412345,-0.06312259521452578
2022-04,-0.20128091267853115,-0.13802634481604312,-0.13777956460175028,-0.13666407710761663,-0.14775015603104047
2022-05,0.09684097101575471,0.10755841182866788,0.11126522027109781,0.10180210771000034,0.117622631165591
2022-06,0.0693437735812969,0.09303274098195011,0.0994772875606741,0.0841052879258847,0.0782199100434774
2022-07,0.040155227592778515,0.023074364376033163,0.031787860790933126,0.02636265400649282,0.03276881891913674
2022-08,-0.06889837122450418,-0.034690337554596065,-0.019526546524609754,-0.01226513335914914,-0.014222521321600581
2022-09,-0.10273547465180674,-0.08577959558140713,-0.08338261150816371,-0.08040422491572785,-0.08190810850383998
2022-10,0.031822793035344354,0.02976068275424268,0.03623384463739007,0.04335302887309452,0.04739425707760747
2022-11,0.0733274385209427,0.08420931748029008,0.08174224873109066,0.09152798161653723,0.08463238880057779
2022-12,-0.060904214821945905,-0.04798117871175918,-0.04235124590926058,-0.04240756640059007,-0.04304617750180265
